phi_center,psi_center,n,n_structures,k_empirical_secant,ci_lo,ci_hi,ci_width,k_amber_ff14SB_verified,delta_k,well_supported,ci_excludes_amber
-75.0,65.0,435,417,-1.204566648221629,-1.5740940746005478,-0.8322014344070126,0.7418926401935353,15.096587752580287,-16.301154400801916,True,True
-75.0,75.0,543,511,-0.8516351792938213,-1.1699605038618643,-0.5006066829324883,0.669353820929376,15.096587752580287,-15.948222931874108,True,True
-75.0,85.0,523,494,0.0173978534693904,-0.35793036173437576,0.38182432324457827,0.739754684978954,15.096587752580287,-15.079189899110897,True,True
-75.0,95.0,701,647,0.3297341317601,-0.032477240141534996,0.6790409302251792,0.7115181703667142,15.096587752580287,-14.766853620820187,True,True
-75.0,105.0,1587,1346,1.1061667217601734,0.8686637666427361,1.3611561848708875,0.4924924182281514,15.096587752580287,-13.990421030820114,True,True
-75.0,115.0,4754,3239,2.2222114337814514,2.067660595076978,2.3731856319549713,0.3055250368779934,15.096587752580287,-12.874376318798836,True,True
-75.0,125.0,10086,5035,2.969372749479027,2.862456525969752,3.0729147819913876,0.21045825602163548,15.096587752580287,-12.12721500310126,True,True
-75.0,135.0,13106,5596,2.7892398411991293,2.700970674464699,2.8803103656801996,0.17933969121550053,15.096587752580287,-12.307347911381157,True,True
-75.0,145.0,13022,5598,2.5163254096636636,2.434800900896975,2.5975284240483307,0.16272752315135586,15.096587752580287,-12.580262342916624,True,True
-75.0,155.0,12617,5512,2.342081601086195,2.2604058105152425,2.420663722464773,0.16025791194953065,15.096587752580287,-12.754506151494093,True,True
-75.0,165.0,9019,4698,2.8887602936968557,2.797048832629756,2.9828856598593836,0.18583682722962758,15.096587752580287,-12.207827458883433,True,True
-75.0,175.0,3493,2595,3.5511680078823282,3.3964999767929482,3.6862087426994323,0.2897087659064841,15.096587752580287,-11.54541974469796,True,True
-65.0,-175.0,54,54,5.694508701694219,3.73160377787353,7.424865733930356,3.6932619560568263,18.181196451834044,-12.486687750139826,False,True
-65.0,-165.0,10,10,4.878662286520521,1.216126118707438,8.939502501358826,7.723376382651388,18.181196451834044,-13.302534165313523,False,True
-65.0,-145.0,1,1,9.08890810859797,9.08890810859797,9.08890810859797,0.0,18.181196451834044,-9.092288343236074,False,True
-65.0,-135.0,1,1,0.0,0.0,0.0,0.0,18.181196451834044,-18.181196451834044,False,True
-65.0,-125.0,1,1,0.0,0.0,0.0,0.0,18.181196451834044,-18.181196451834044,False,True
-65.0,-85.0,2,2,9.93009267866613,9.543125326343246,10.317060030989014,0.7739347046457681,18.181196451834044,-8.251103773167914,False,True
-65.0,-75.0,6,6,10.99416959881733,4.781773306007935,18.583654253981074,13.801880947973139,18.181196451834044,-7.1870268530167145,False,False
-65.0,-65.0,53,51,4.216356590249848,0.6417467189952242,6.998939509840694,6.35719279084547,18.181196451834044,-13.964839861584196,False,True
-65.0,-55.0,1098,974,2.8800994922199625,2.3975578852836334,3.3841584238610087,0.9866005385773753,18.181196451834044,-15.301096959614082,True,True
-65.0,-45.0,14653,5564,-0.3312349822122278,-0.44942341218613097,-0.2113852636328176,0.23803814855331337,18.181196451834044,-18.51243143404627,True,True
-65.0,-35.0,18800,6027,-0.4399076870457294,-0.5569339257281959,-0.3316853756670454,0.22524855006115047,18.181196451834044,-18.621104138879772,True,True
-65.0,-25.0,6649,3968,1.68468147483406,1.4722116684379056,1.894040361950569,0.4218286935126634,18.181196451834044,-16.496514976999983,True,True
-65.0,-15.0,5712,3625,1.4565665689950538,1.275180914363846,1.6347739379682484,0.3595930236044025,18.181196451834044,-16.72462988283899,True,True
-65.0,-5.0,1223,1086,0.2767062950533025,-0.2052527313939878,0.7051483498522094,0.9104010812461972,18.181196451834044,-17.904490156780742,True,True
-65.0,5.0,48,47,0.427417458570362,-2.5185786220509656,2.9679138061222408,5.486492428173206,18.181196451834044,-17.753778993263683,False,True
-65.0,15.0,3,3,5.746338881766917,1.065974292974748,11.678362440260996,10.612388147286248,18.181196451834044,-12.434857570067127,False,True
-65.0,25.0,1,1,0.0,0.0,0.0,0.0,18.181196451834044,-18.181196451834044,False,True
-65.0,35.0,3,3,-0.2799958888743281,-0.8399876666229842,0.0,0.8399876666229842,18.181196451834044,-18.461192340708372,False,True
-65.0,45.0,4,4,-3.9108451258057624,-11.3364030225866,0.0,11.3364030225866,18.181196451834044,-22.092041577639804,False,True
-65.0,55.0,4,4,-0.2730780521254026,-10.421460787845835,9.754376108128325,20.175836895974157,18.181196451834044,-18.454274503959446,False,True
-65.0,65.0,2,2,-8.33876383830971,-16.67752767661942,0.0,16.67752767661942,18.181196451834044,-26.519960290143754,False,True
-65.0,75.0,5,5,-7.276709308144319,-13.522752787629837,-1.1595790315279109,12.363173756101926,18.181196451834044,-25.457905759978363,False,True
-65.0,85.0,10,10,-2.069190947136314,-6.096905778538479,2.1561020936880615,8.25300787222654,18.181196451834044,-20.250387398970357,False,True
-65.0,95.0,17,17,1.6316849277211256,-1.8197434191426736,4.902270913692404,6.722014332835077,18.181196451834044,-16.54951152411292,False,True
-65.0,105.0,93,92,0.7874511238133636,-0.9983883171416187,2.8140923724409257,3.8124806895825443,18.181196451834044,-17.39374532802068,False,True
-65.0,115.0,479,462,3.306152113918617,2.3948112538879074,4.225877174409105,1.8310659205211972,18.181196451834044,-14.875044337915426,True,True
-65.0,125.0,1882,1581,4.720048726818981,4.29568969949639,5.127300755659332,0.8316110561629424,18.181196451834044,-13.461147725015064,True,True
-65.0,135.0,3215,2432,4.454705463936812,4.162409067166196,4.764327176456756,0.6019181092905592,18.181196451834044,-13.726490987897233,True,True
-65.0,145.0,3723,2732,3.4352447735677187,3.191587271982507,3.676753345282858,0.4851660733003511,18.181196451834044,-14.745951678266325,True,True
-65.0,155.0,3360,2535,3.481914181090646,3.240176592808595,3.6793694171620532,0.4391928243534582,18.181196451834044,-14.699282270743398,True,True
-65.0,165.0,1779,1496,5.553205724987552,5.224729843099957,5.906409734813326,0.6816798917133688,18.181196451834044,-12.627990726846491,True,True
-65.0,175.0,382,366,6.004728634845473,5.241197639296689,6.829283004526403,1.5880853652297136,18.181196451834044,-12.17646781698857,True,True
-55.0,-175.0,1,1,-0.09566947780681044,-0.09566947780681044,-0.09566947780681044,0.0,16.82211248623985,-16.91778196404666,False,True
-55.0,-155.0,1,1,-0.14769454318386166,-0.14769454318386166,-0.14769454318386166,0.0,16.82211248623985,-16.96980702942371,False,True
-55.0,-145.0,1,1,1.4469043632700496,1.4469043632700496,1.4469043632700496,0.0,16.82211248623985,-15.375208122969799,False,True
-55.0,-125.0,1,1,-0.9857461829540887,-0.9857461829540887,-0.9857461829540887,0.0,16.82211248623985,-17.807858669193937,False,True
-55.0,-95.0,1,1,-43.450567730040156,-43.450567730040156,-43.450567730040156,0.0,16.82211248623985,-60.27268021628001,False,True
-55.0,-85.0,3,3,-2.1000785791495966,-6.30023573744879,0.0,6.30023573744879,16.82211248623985,-18.922191065389445,False,True
-55.0,-75.0,5,5,0.9394323233867684,-0.7527506704517721,2.675416487220361,3.4281671576721333,16.82211248623985,-15.882680162853081,False,True
-55.0,-65.0,191,178,0.3991635379095514,-0.42876848226247294,1.341245496890014,1.770013979152487,16.82211248623985,-16.422948948330298,True,True
-55.0,-55.0,10244,4538,-0.5148078075381609,-0.6345259673640077,-0.399617488519809,0.2349084788441987,16.82211248623985,-17.33692029377801,True,True
-55.0,-45.0,56862,7402,-0.518543926467059,-0.5725636624704398,-0.46354839015745103,0.10901527231298874,16.82211248623985,-17.34065641270691,True,True
-55.0,-35.0,23777,6676,0.25756594368480873,0.15987476891871116,0.3543804398351139,0.19450567091640275,16.82211248623985,-16.56454654255504,True,True
-55.0,-25.0,6334,3717,0.48381651782349777,0.3102441893851731,0.653364266108137,0.3431200767229639,16.82211248623985,-16.33829596841635,True,True
-55.0,-15.0,448,421,0.592931312703075,-0.048434267871446945,1.2504084103396789,1.2988426782111258,16.82211248623985,-16.229181173536773,True,True
-55.0,-5.0,16,16,2.5041072640494586,-0.652098137439248,6.481254311535716,7.133352448974964,16.82211248623985,-14.31800522219039,False,True
-55.0,15.0,1,1,0.0,0.0,0.0,0.0,16.82211248623985,-16.82211248623985,False,True
-55.0,35.0,1,1,-2.740302038152759,-2.740302038152759,-2.740302038152759,0.0,16.82211248623985,-19.562414524392608,False,True
-55.0,45.0,1,1,0.0,0.0,0.0,0.0,16.82211248623985,-16.82211248623985,False,True
-55.0,55.0,1,1,-3.9987293887422095,-3.9987293887422095,-3.9987293887422095,0.0,16.82211248623985,-20.820841874982058,False,True
-55.0,75.0,1,1,18.807905540462993,18.807905540462993,18.807905540462993,0.0,16.82211248623985,1.9857930542231443,False,True
-55.0,85.0,1,1,0.0,0.0,0.0,0.0,16.82211248623985,-16.82211248623985,False,True
-55.0,95.0,2,2,-1.3127457617124856,-6.438769391237344,3.8132778678123724,10.252047259049716,16.82211248623985,-18.134858247952334,False,True
-55.0,105.0,24,24,-0.803503129511991,-4.749209530868777,2.280723447855587,7.029932978724364,16.82211248623985,-17.62561561575184,False,True
-55.0,115.0,487,462,-0.16291296405765834,-0.6977739034372968,0.3448086567161001,1.042582560153397,16.82211248623985,-16.985025450297506,True,True
-55.0,125.0,4473,3022,-1.9495212197019165,-2.1170769223306154,-1.7932013660615829,0.3238755562690325,16.82211248623985,-18.771633705941767,True,True
-55.0,135.0,11484,5188,-1.5889253949906748,-1.6812153378876245,-1.4893598715401033,0.19185546634752115,16.82211248623985,-18.411037881230524,True,True
-55.0,145.0,7253,4094,-1.3398238637195339,-1.4714191629345332,-1.2079389981670312,0.263480164767502,16.82211248623985,-18.161936349959383,True,True
-55.0,155.0,1758,1459,-1.8717593629982734,-2.1300902022988497,-1.6375934669620482,0.4924967353368015,16.82211248623985,-18.69387184923812,True,True
-55.0,165.0,186,182,-3.035114971925036,-3.900515346930894,-2.197759591215944,1.70275575571495,16.82211248623985,-19.857227458164886,True,True
-55.0,175.0,12,12,-3.2622391126336177,-6.651490008875378,0.013972137324048424,6.665462146199426,16.82211248623985,-20.084351598873468,False,True
-45.0,-75.0,17,17,-1.3539269019446294,-2.5501435941981625,-0.01730814514309647,2.532835449055066,11.183261439991465,-12.537188341936094,False,True
-45.0,-65.0,126,116,0.4302268908975399,0.02226851546994712,0.8393091220312209,0.8170406065612738,11.183261439991465,-10.753034549093925,True,True
-45.0,-55.0,1767,1416,0.4048715351081317,0.257018179406407,0.5486868573164801,0.29166867791007317,11.183261439991465,-10.778389904883333,True,True
-45.0,-45.0,4151,2808,0.44800411540217266,0.34470677292069374,0.5492987728423889,0.2045919999216952,11.183261439991465,-10.735257324589293,True,True
-45.0,-35.0,1336,1146,0.29562884829360986,0.12197581550011416,0.48302825594521104,0.3610524404450969,11.183261439991465,-10.887632591697855,True,True
-45.0,-25.0,146,144,0.42800663047976706,-0.10357511511042662,0.9784652880692798,1.0820404031797064,11.183261439991465,-10.755254809511698,True,True
-45.0,-15.0,11,11,-0.14704104117565972,-1.4526132531411766,1.0645465745219556,2.517159827663132,11.183261439991465,-11.330302481167125,False,True
-45.0,5.0,2,2,0.0,0.0,0.0,0.0,11.183261439991465,-11.183261439991465,False,True
-45.0,95.0,5,5,0.9017894299316215,0.0,2.162390041184885,2.162390041184885,11.183261439991465,-10.281472010059844,False,True
-45.0,105.0,13,13,-1.1453074601201352,-2.7222513729445623,0.20124045155657785,2.92349182450114,11.183261439991465,-12.3285689001116,False,True
-45.0,115.0,205,201,-0.2010958021058211,-0.6306715143574977,0.23997100751657596,0.8706425218740736,11.183261439991465,-11.384357242097286,True,True
-45.0,125.0,1380,1196,-0.6700583013996558,-0.7964373996781613,-0.5339981956055389,0.26243920407262245,11.183261439991465,-11.853319741391122,True,True
-45.0,135.0,2134,1734,-0.890958124917251,-1.0045097337607427,-0.7699237447649163,0.2345859889958264,11.183261439991465,-12.074219564908717,True,True
-45.0,145.0,521,490,-0.6511524650689786,-0.87106993708526,-0.4209976305428318,0.45007230654242825,11.183261439991465,-11.834413905060444,True,True
-45.0,155.0,62,62,-0.7592327487030114,-1.487378864124287,-0.013986292838820302,1.4733925712854667,11.183261439991465,-11.942494188694477,False,True
-45.0,165.0,6,6,-1.4256952234995837,-4.246714112521208,0.7370955191344494,4.9838096316556575,11.183261439991465,-12.60895666349105,False,True
-45.0,175.0,2,2,0.19140001679941399,0.0,0.38280003359882797,0.38280003359882797,11.183261439991465,-10.991861423192052,False,True
-35.0,-175.0,1,1,1.107123937581706,1.107123937581706,1.107123937581706,0.0,2.547864522151251,-1.440740584569545,False,True
-35.0,-115.0,2,2,-0.8251943487639448,-2.074007094496221,0.4236183969683314,2.4976254914645524,2.547864522151251,-3.3730588709151954,False,True
-35.0,-85.0,3,3,1.6743434828204948,0.0,3.7024788969025253,3.7024788969025253,2.547864522151251,-0.873521039330756,False,False
-35.0,-75.0,5,5,-0.18505898555070527,-2.3181115802868506,1.2974215965232438,3.6155331768100947,2.547864522151251,-2.732923507701956,False,True
-35.0,-65.0,47,47,0.30586837349381013,-0.017484162898948632,0.614748095374207,0.6322322582731557,2.547864522151251,-2.2419961486574405,False,True
-35.0,-55.0,149,147,-0.002151072464223036,-0.311630131727912,0.3150586964993319,0.6266888282272438,2.547864522151251,-2.550015594615474,True,True
-35.0,-45.0,95,89,0.12044283426123063,-0.23302484900959153,0.5211422092195745,0.7541670582291661,2.547864522151251,-2.4274216878900203,False,True
-35.0,-35.0,17,17,-0.19222898085505502,-1.3989023599751058,0.833427612652016,2.232329972627122,2.547864522151251,-2.740093503006306,False,True
-35.0,-15.0,1,1,0.0,0.0,0.0,0.0,2.547864522151251,-2.547864522151251,False,True
-35.0,65.0,1,1,0.0,0.0,0.0,0.0,2.547864522151251,-2.547864522151251,False,True
-35.0,75.0,1,1,-1.1682859351427441,-1.1682859351427441,-1.1682859351427441,0.0,2.547864522151251,-3.716150457293995,False,True
-35.0,95.0,1,1,-0.8967181930643366,-0.8967181930643366,-0.8967181930643366,0.0,2.547864522151251,-3.4445827152155877,False,True
-35.0,105.0,9,9,0.6017707407810997,0.15836402164458166,1.0681256058143307,0.9097615841697491,2.547864522151251,-1.946093781370151,False,True
-35.0,115.0,58,57,0.14043962054239226,-0.3798557620995627,0.6761912438668564,1.056047005966419,2.547864522151251,-2.4074249016088585,False,True
-35.0,125.0,119,114,-0.25069774891706426,-0.5185978835359932,0.011213155420868186,0.5298110389568614,2.547864522151251,-2.798562271068315,True,True
-35.0,135.0,67,67,-0.48373799506014126,-0.853956471666156,-0.11825976590650956,0.7356967057596464,2.547864522151251,-3.0316025172113923,False,True
-35.0,145.0,11,11,-0.43497774894241226,-1.2617887031870638,0.17777035373142094,1.4395590569184848,2.547864522151251,-2.982842271093663,False,True
-35.0,155.0,3,3,-0.9023273916704171,-2.7069821750112513,0.0,2.7069821750112513,2.547864522151251,-3.450191913821668,False,True
-35.0,165.0,2,2,-1.7920914198072382,-4.32256070523883,0.7383778656243537,5.0609385708631835,2.547864522151251,-4.339955941958489,False,True
-25.0,-95.0,1,1,-0.5422523315777256,-0.5422523315777256,-0.5422523315777256,0.0,-6.9979350118425785,6.455682680264853,False,True
-25.0,-85.0,1,1,-0.6984576749255293,-0.6984576749255293,-0.6984576749255293,0.0,-6.9979350118425785,6.299477336917049,False,True
-25.0,-75.0,5,5,0.23179555313386083,-0.7522143146355117,0.9281417470865175,1.6803560617220292,-6.9979350118425785,7.229730564976439,False,True
-25.0,-65.0,20,20,-0.21358275996141635,-0.622148892530733,0.22007013368240294,0.8422190262131359,-6.9979350118425785,6.784352251881162,False,True
-25.0,-55.0,7,7,-0.3605466976815089,-1.1518307112224664,0.5371489809239368,1.688979692146403,-6.9979350118425785,6.637388314161069,False,True
-25.0,-45.0,1,1,-0.5006904466797573,-0.5006904466797573,-0.5006904466797573,0.0,-6.9979350118425785,6.497244565162822,False,True
-25.0,-25.0,1,1,0.8963904896734589,0.8963904896734589,0.8963904896734589,0.0,-6.9979350118425785,7.894325501516038,False,True
-25.0,65.0,1,1,0.0,0.0,0.0,0.0,-6.9979350118425785,6.9979350118425785,False,True
-25.0,75.0,1,1,1.2937408303850622,1.2937408303850622,1.2937408303850622,0.0,-6.9979350118425785,8.29167584222764,False,True
-25.0,85.0,1,1,0.0,0.0,0.0,0.0,-6.9979350118425785,6.9979350118425785,False,True
-25.0,105.0,7,7,1.0732684828158574,0.29523323697612674,1.8216544211735253,1.5264211841973985,-6.9979350118425785,8.071203494658436,False,True
-25.0,115.0,17,17,0.23444223901536132,-0.4714823185333115,0.832774292534994,1.3042566110683056,-6.9979350118425785,7.23237725085794,False,True
-25.0,125.0,18,18,-0.49624259331769444,-1.092107742507403,0.054502274532307715,1.1466100170397109,-6.9979350118425785,6.501692418524884,False,True
-25.0,135.0,2,2,0.382987478158043,0.0,0.765974956316086,0.765974956316086,-6.9979350118425785,7.380922490000621,False,True
-25.0,145.0,3,3,0.26374488838970184,0.0,0.7740725955476436,0.7740725955476436,-6.9979350118425785,7.261679900232281,False,True
-25.0,155.0,1,1,-0.25338846064613524,-0.25338846064613524,-0.25338846064613524,0.0,-6.9979350118425785,6.744546551196443,False,True
-15.0,-85.0,2,2,-0.14827274325090928,-0.29654548650181856,0.0,0.29654548650181856,-15.096587752580286,14.948315009329376,False,True
-15.0,-65.0,3,3,0.39748113380824784,0.0,0.920490778998469,0.920490778998469,-15.096587752580286,15.494068886388533,False,True
-15.0,-55.0,2,2,0.47809250738792824,0.0,0.9561850147758565,0.9561850147758565,-15.096587752580286,15.574680259968213,False,True
-15.0,-35.0,1,1,1.6273229922709775,1.6273229922709775,1.6273229922709775,0.0,-15.096587752580286,16.723910744851263,False,True
-15.0,-25.0,1,1,0.0,0.0,0.0,0.0,-15.096587752580286,15.096587752580286,False,True
-15.0,-15.0,1,1,0.0,0.0,0.0,0.0,-15.096587752580286,15.096587752580286,False,True
-15.0,95.0,2,2,0.7499731271535235,0.0,1.499946254307047,1.499946254307047,-15.096587752580286,15.84656087973381,False,True
-15.0,105.0,10,10,-0.06488345453176124,-0.8519019900220307,0.6690737944403718,1.5209757844624026,-15.096587752580286,15.031704298048524,False,True
-15.0,115.0,2,2,-0.5375454258776415,-0.6547072256406546,-0.4203836261146284,0.23432359952602627,-15.096587752580286,14.559042326702643,False,True
-15.0,125.0,3,3,-0.259938486400981,-1.0538915882114928,0.27407612900854983,1.3279677172200426,-15.096587752580286,14.836649266179304,False,True
-15.0,145.0,1,1,-1.2182474472133489,-1.2182474472133489,-1.2182474472133489,0.0,-15.096587752580286,13.878340305366937,False,True
-15.0,155.0,1,1,-0.3970206086464907,-0.3970206086464907,-0.3970206086464907,0.0,-15.096587752580286,14.699567143933795,False,True
-5.0,-95.0,1,1,0.0,0.0,0.0,0.0,-19.72668971388261,19.72668971388261,False,True
-5.0,-85.0,2,2,-0.44222210142434776,-0.6997661053349207,-0.18467809751377487,0.5150880078211458,-19.72668971388261,19.28446761245826,False,True
-5.0,-75.0,4,4,-0.25068163260822696,-0.7471550822524986,0.14777673845427486,0.8949318207067735,-19.72668971388261,19.476008081274383,False,True
-5.0,75.0,1,1,-0.12339322768346012,-0.12339322768346012,-0.12339322768346012,0.0,-19.72668971388261,19.60329648619915,False,True
-5.0,95.0,1,1,-0.680330763826264,-0.680330763826264,-0.680330763826264,0.0,-19.72668971388261,19.046358950056348,False,True
-5.0,105.0,2,2,0.9189352056245921,-0.060821624517945934,1.8986920357671302,1.9595136602850762,-19.72668971388261,20.645624919507203,False,True
-5.0,115.0,2,2,0.6350546588870479,0.0,1.2701093177740959,1.2701093177740959,-19.72668971388261,20.361744372769657,False,True
-5.0,125.0,1,1,0.34495485592560726,0.34495485592560726,0.34495485592560726,0.0,-19.72668971388261,20.071644569808218,False,True
-5.0,135.0,1,1,0.0,0.0,0.0,0.0,-19.72668971388261,19.72668971388261,False,True
5.0,-95.0,2,2,-0.07279420673238135,-0.11517689510407624,-0.03041151836068648,0.08476537674338976,-19.72668971388261,19.653895507150228,False,True
5.0,-85.0,2,2,-0.46366683377956247,-0.7532827547905399,-0.1740509127685851,0.5792318420219548,-19.72668971388261,19.263022880103048,False,True
5.0,-75.0,1,1,0.3555757294932548,0.3555757294932548,0.3555757294932548,0.0,-19.72668971388261,20.082265443375864,False,True
5.0,-15.0,1,1,0.0,0.0,0.0,0.0,-19.72668971388261,19.72668971388261,False,True
5.0,55.0,1,1,0.0,0.0,0.0,0.0,-19.72668971388261,19.72668971388261,False,True
5.0,65.0,2,2,0.7702000476155781,0.0,1.5404000952311563,1.5404000952311563,-19.72668971388261,20.49688976149819,False,True
5.0,75.0,4,4,0.38202919403681523,0.04984971306562452,0.9216240984259347,0.8717743853603103,-19.72668971388261,20.108718907919425,False,True
5.0,85.0,1,1,0.08643532203242064,0.08643532203242064,0.08643532203242064,0.0,-19.72668971388261,19.813125035915032,False,True
5.0,95.0,2,2,0.21992362606097804,0.0,0.4398472521219561,0.4398472521219561,-19.72668971388261,19.94661333994359,False,True
5.0,115.0,1,1,-0.7428413659356945,-0.7428413659356945,-0.7428413659356945,0.0,-19.72668971388261,18.983848347946918,False,True
5.0,135.0,1,1,0.02004892158420632,0.02004892158420632,0.02004892158420632,0.0,-19.72668971388261,19.746738635466816,False,True
15.0,-105.0,1,1,0.14580822427215928,0.14580822427215928,0.14580822427215928,0.0,-15.096587752580286,15.242395976852444,False,True
15.0,-95.0,1,1,0.33260266924476006,0.33260266924476006,0.33260266924476006,0.0,-15.096587752580286,15.429190421825046,False,True
15.0,-85.0,1,1,-0.3102331963522527,-0.3102331963522527,-0.3102331963522527,0.0,-15.096587752580286,14.786354556228034,False,True
15.0,-45.0,2,2,-0.335421250366409,-0.6494052563296543,-0.021437244403163747,0.6279680119264905,-15.096587752580286,14.761166502213877,False,True
15.0,-35.0,1,1,0.0,0.0,0.0,0.0,-15.096587752580286,15.096587752580286,False,True
15.0,-15.0,1,1,0.045509495343197835,0.045509495343197835,0.045509495343197835,0.0,-15.096587752580286,15.142097247923484,False,True
15.0,-5.0,1,1,0.5436784262735113,0.5436784262735113,0.5436784262735113,0.0,-15.096587752580286,15.640266178853796,False,True
15.0,35.0,1,1,0.0,0.0,0.0,0.0,-15.096587752580286,15.096587752580286,False,True
15.0,65.0,2,2,-1.0806438088568255,-1.4721714073692571,-0.689116210344394,0.7830551970248631,-15.096587752580286,14.01594394372346,False,True
15.0,75.0,5,5,0.28846236035376027,-0.2361442763108684,0.8193715683877001,1.0555158446985684,-15.096587752580286,15.385050112934046,False,True
15.0,85.0,5,5,0.40636244287337336,0.028370532350568495,0.9447160949163571,0.9163455625657886,-15.096587752580286,15.502950195453659,False,True
15.0,95.0,3,3,0.0,0.0,0.0,0.0,-15.096587752580286,15.096587752580286,False,True
15.0,135.0,1,1,0.0,0.0,0.0,0.0,-15.096587752580286,15.096587752580286,False,True
25.0,-175.0,1,1,0.0,0.0,0.0,0.0,-6.9979350118425785,6.9979350118425785,False,True
25.0,-135.0,2,2,-0.12004424854521693,-0.17904218563857247,-0.061046311451861394,0.11799587418671106,-6.9979350118425785,6.877890763297361,False,True
25.0,-115.0,2,2,-0.4009215687941029,-0.618179200953285,-0.18366393663492075,0.4345152643183643,-6.9979350118425785,6.597013443048476,False,True
25.0,-105.0,2,2,-0.7234129912583965,-1.6127683396341945,0.16594235711740143,1.778710696751596,-6.9979350118425785,6.274522020584182,False,True
25.0,-95.0,1,1,-1.2920373873462954,-1.2920373873462954,-1.2920373873462954,0.0,-6.9979350118425785,5.705897624496283,False,True
25.0,-85.0,2,2,-0.3598315075910786,-0.7253385727661003,0.005675557583942992,0.7310141303500433,-6.9979350118425785,6.6381035042515,False,True
25.0,-55.0,1,1,0.2787222117717824,0.2787222117717824,0.2787222117717824,0.0,-6.9979350118425785,7.276657223614361,False,True
25.0,-35.0,1,1,-0.10187307556417731,-0.10187307556417731,-0.10187307556417731,0.0,-6.9979350118425785,6.896061936278401,False,True
25.0,55.0,6,6,0.6802115323098681,-0.001994809736779781,1.2596068613528884,1.261601671089668,-6.9979350118425785,7.678146544152447,False,True
25.0,65.0,24,24,0.2607094162186164,0.020010456847929188,0.5446334078139237,0.5246229509659944,-6.9979350118425785,7.258644428061195,False,True
25.0,75.0,13,13,0.14337718230681193,-0.029503359916045736,0.3496346346823927,0.37913799459843844,-6.9979350118425785,7.14131219414939,False,True
25.0,85.0,3,3,0.2628723310071494,-0.20448331222539715,0.9931003052468453,1.1975836174722425,-6.9979350118425785,7.260807342849728,False,True
25.0,95.0,3,3,-0.09128804180598309,-1.2732659747205506,0.8560436079343084,2.129309582654859,-6.9979350118425785,6.906646970036595,False,True
25.0,125.0,1,1,-0.07084682431619063,-0.07084682431619063,-0.07084682431619063,0.0,-6.9979350118425785,6.927088187526388,False,True
25.0,175.0,1,1,-0.718171295736592,-0.718171295736592,-0.718171295736592,0.0,-6.9979350118425785,6.279763716105986,False,True
35.0,-145.0,1,1,-0.2726543573216036,-0.2726543573216036,-0.2726543573216036,0.0,2.547864522151251,-2.8205188794728544,False,True
35.0,-135.0,3,3,-0.1947022154745677,-0.46991969414349605,0.02807980634915937,0.4979995004926554,2.547864522151251,-2.7425667376258187,False,True
35.0,-125.0,24,24,-0.18786949156330923,-0.30937181158689103,-0.06690304268555347,0.24246876890133756,2.547864522151251,-2.73573401371456,False,True
35.0,-115.0,19,19,-0.3392819470031544,-0.5352247898358319,-0.1280254818050895,0.4071993080307424,2.547864522151251,-2.887146469154405,False,True
35.0,-105.0,8,8,-0.6970972602065912,-1.0811549402306915,-0.3759559526172121,0.7051989876134794,2.547864522151251,-3.244961782357842,False,True
35.0,-95.0,1,1,-1.4882471943481619,-1.4882471943481619,-1.4882471943481619,0.0,2.547864522151251,-4.036111716499413,False,True
35.0,-85.0,1,1,-0.22416734118287288,-0.22416734118287288,-0.22416734118287288,0.0,2.547864522151251,-2.772031863334124,False,True
35.0,15.0,1,1,0.7288638867710355,0.7288638867710355,0.7288638867710355,0.0,2.547864522151251,-1.8190006353802153,False,True
35.0,25.0,2,2,-0.2568017825898464,-0.5136035651796927,0.0,0.5136035651796927,2.547864522151251,-2.8046663047410973,False,True
35.0,35.0,5,5,0.16288328917646525,0.004037722510470295,0.3598034357520404,0.3557657132415701,2.547864522151251,-2.3849812329747855,False,True
35.0,45.0,40,40,-0.13052776567392732,-0.2710787128317126,0.008804317704422778,0.2798830305361354,2.547864522151251,-2.678392287825178,False,True
35.0,55.0,163,163,0.05923297142126027,-0.043345251783334336,0.1488034916899956,0.19214874347332994,2.547864522151251,-2.4886315507299903,True,True
35.0,65.0,116,114,0.13998981053977763,0.024262140644657017,0.2495256342436554,0.2252634935989984,2.547864522151251,-2.4078747116114734,True,True
35.0,75.0,20,20,0.191243155673218,-0.11306579790286683,0.5193329775656399,0.6323987754685068,2.547864522151251,-2.356621366478033,False,True
35.0,85.0,7,7,0.5246479819180304,0.09593715461017709,0.9741962647441066,0.8782591101339295,2.547864522151251,-2.0232165402332205,False,True
35.0,95.0,1,1,0.8706158106880968,0.8706158106880968,0.8706158106880968,0.0,2.547864522151251,-1.677248711463154,False,True
35.0,115.0,2,2,-0.07529554513886356,-0.15059109027772713,0.0,0.15059109027772713,2.547864522151251,-2.6231600672901143,False,True
35.0,155.0,1,1,-0.7181389055417929,-0.7181389055417929,-0.7181389055417929,0.0,2.547864522151251,-3.2660034276930436,False,True
35.0,175.0,2,2,-0.13254658140754116,-0.26509316281508233,0.0,0.26509316281508233,2.547864522151251,-2.680411103558792,False,True
45.0,-175.0,1,1,-0.07707160060338714,-0.07707160060338714,-0.07707160060338714,0.0,11.183261439991465,-11.260333040594853,False,True
45.0,-165.0,3,3,-0.020640584657302452,-0.2436212203841525,0.18169946641224513,0.4253206867963976,11.183261439991465,-11.203902024648768,False,True
